Name;Station;Time(norwegian mean time);Air temperature;Relative air humidity;Precipitation (1 h);Mean wind speed
Svalbard Lufthavn;SN99840;15.10.2019 11:00;-4.8;82;0;2.5
Svalbard Lufthavn;SN99840;15.10.2019 12:00;-5.2;81;0;1.7
Svalbard Lufthavn;SN99840;15.10.2019 13:00;-5.7;80;0;3.4
Svalbard Lufthavn;SN99840;15.10.2019 14:00;-5.7;77;0;3
Svalbard Lufthavn;SN99840;15.10.2019 15:00;-5.8;79;0;1
Svalbard Lufthavn;SN99840;15.10.2019 16:00;-5.4;74;0;2.6
Svalbard Lufthavn;SN99840;15.10.2019 17:00;-6.4;79;0;0.9
Svalbard Lufthavn;SN99840;15.10.2019 18:00;-6.1;82;0;1.1
Svalbard Lufthavn;SN99840;15.10.2019 19:00;-6;80;0;1.4
Svalbard Lufthavn;SN99840;15.10.2019 20:00;-6.5;78;0;2.6
Svalbard Lufthavn;SN99840;15.10.2019 21:00;-6.5;80;0;1.6
Svalbard Lufthavn;SN99840;15.10.2019 22:00;-7;78;0;2.1
Svalbard Lufthavn;SN99840;15.10.2019 23:00;-6.9;81;0;3
Svalbard Lufthavn;SN99840;16.10.2019 00:00;-6.9;80;0;3.3
Svalbard Lufthavn;SN99840;16.10.2019 01:00;-6.6;79;0;3.2
Svalbard Lufthavn;SN99840;16.10.2019 02:00;-6.5;80;0;5.3
Svalbard Lufthavn;SN99840;16.10.2019 03:00;-6.7;80;0;5.8
Svalbard Lufthavn;SN99840;16.10.2019 04:00;-5.9;77;0;6.4
Svalbard Lufthavn;SN99840;16.10.2019 05:00;-5.1;76;0;5.9
Svalbard Lufthavn;SN99840;16.10.2019 06:00;-5.3;77;0;5.6
Svalbard Lufthavn;SN99840;16.10.2019 07:00;-5.4;76;0;6.2
Svalbard Lufthavn;SN99840;16.10.2019 08:00;-5.4;78;0;6.7
Svalbard Lufthavn;SN99840;16.10.2019 09:00;-6.6;82;0;5.9
Svalbard Lufthavn;SN99840;16.10.2019 10:00;-6.8;84;0;6.5
Svalbard Lufthavn;SN99840;16.10.2019 11:00;-5.4;80;0;6
Svalbard Lufthavn;SN99840;16.10.2019 12:00;-4.7;82;0;5.4
Svalbard Lufthavn;SN99840;16.10.2019 13:00;-3;80;0;5.4
Svalbard Lufthavn;SN99840;16.10.2019 14:00;-3.1;76;0;6.2
Svalbard Lufthavn;SN99840;16.10.2019 15:00;-1.4;72;0;4.1
Svalbard Lufthavn;SN99840;16.10.2019 16:00;0.2;71;0;5.6
Svalbard Lufthavn;SN99840;16.10.2019 17:00;-0.4;74;0;6.7
Svalbard Lufthavn;SN99840;16.10.2019 18:00;-0.5;74;0;5.6
Svalbard Lufthavn;SN99840;16.10.2019 19:00;-1.5;74;0;5.1
Svalbard Lufthavn;SN99840;16.10.2019 20:00;-1.2;73;0;4.3
Svalbard Lufthavn;SN99840;16.10.2019 21:00;-0.3;69;0;5.3
Svalbard Lufthavn;SN99840;16.10.2019 22:00;-0.2;74;0;4.1
Svalbard Lufthavn;SN99840;16.10.2019 23:00;-0.9;80;0.5;5.2
Svalbard Lufthavn;SN99840;17.10.2019 00:00;-1.2;81;0.4;3
Svalbard Lufthavn;SN99840;17.10.2019 01:00;-1.4;78;0.4;2.8
Svalbard Lufthavn;SN99840;17.10.2019 02:00;-1.6;83;0.2;3
Svalbard Lufthavn;SN99840;17.10.2019 03:00;-1.7;79;0.2;1.1
Svalbard Lufthavn;SN99840;17.10.2019 04:00;-1.3;69;0;4.7
Svalbard Lufthavn;SN99840;17.10.2019 05:00;-1.8;77;0;4.5
Svalbard Lufthavn;SN99840;17.10.2019 06:00;-2;77;0.2;4.3
Svalbard Lufthavn;SN99840;17.10.2019 07:00;-1.1;70;0;3
Svalbard Lufthavn;SN99840;17.10.2019 08:00;-1.6;69;0;3.9
Svalbard Lufthavn;SN99840;17.10.2019 09:00;-2.1;69;0;4.4
Svalbard Lufthavn;SN99840;17.10.2019 10:00;-1.9;65;0;4.5
Svalbard Lufthavn;SN99840;17.10.2019 11:00;-2.2;67;0;2.9
Svalbard Lufthavn;SN99840;17.10.2019 12:00;-2.3;69;0;3.2
Svalbard Lufthavn;SN99840;17.10.2019 13:00;-2.4;72;0;2.4
Svalbard Lufthavn;SN99840;17.10.2019 14:00;-2.1;69;0;2.2
Svalbard Lufthavn;SN99840;17.10.2019 15:00;-3;75;0;1.7
Svalbard Lufthavn;SN99840;17.10.2019 16:00;-2.5;72;0;1.2
Svalbard Lufthavn;SN99840;17.10.2019 17:00;-3;77;0;0.8
Svalbard Lufthavn;SN99840;17.10.2019 18:00;-4;80;0;1.6
Svalbard Lufthavn;SN99840;17.10.2019 19:00;-3.8;75;0;2.8
Svalbard Lufthavn;SN99840;17.10.2019 20:00;-3.6;75;0;1.6
Svalbard Lufthavn;SN99840;17.10.2019 21:00;-3.2;73;0;2.4
Svalbard Lufthavn;SN99840;17.10.2019 22:00;-4.2;80;0;2
Svalbard Lufthavn;SN99840;17.10.2019 23:00;-4;74;0;2.4
Svalbard Lufthavn;SN99840;18.10.2019 00:00;-4.1;73;0;2.1
Svalbard Lufthavn;SN99840;18.10.2019 01:00;-4.2;70;0;1.8
Svalbard Lufthavn;SN99840;18.10.2019 02:00;-4.6;76;0;1.3
Svalbard Lufthavn;SN99840;18.10.2019 03:00;-3.3;65;0;0.6
Svalbard Lufthavn;SN99840;18.10.2019 04:00;-3.4;68;0;0.9
Svalbard Lufthavn;SN99840;18.10.2019 05:00;-3.7;71;0;2.3
Svalbard Lufthavn;SN99840;18.10.2019 06:00;-3.5;67;0;4.3
Svalbard Lufthavn;SN99840;18.10.2019 07:00;-3.5;63;0;3.3
Svalbard Lufthavn;SN99840;18.10.2019 08:00;-4.6;81;0;1.8
Svalbard Lufthavn;SN99840;18.10.2019 09:00;-3.9;75;0.4;6.9
Svalbard Lufthavn;SN99840;18.10.2019 10:00;-4.5;79;0.1;1.7
Svalbard Lufthavn;SN99840;18.10.2019 11:00;-4.5;76;0;0.7
Svalbard Lufthavn;SN99840;18.10.2019 12:00;-4.4;70;0;2.6
Svalbard Lufthavn;SN99840;18.10.2019 13:00;-4.4;61;0;4.4
Svalbard Lufthavn;SN99840;18.10.2019 14:00;-4.6;57;0;4.9
Svalbard Lufthavn;SN99840;18.10.2019 15:00;-4.6;55;0;6.8
Svalbard Lufthavn;SN99840;18.10.2019 16:00;-4.8;55;0;6.9
Svalbard Lufthavn;SN99840;18.10.2019 17:00;-5.6;53;0;5.7
Svalbard Lufthavn;SN99840;18.10.2019 18:00;-6.2;55;0;5.2
Svalbard Lufthavn;SN99840;18.10.2019 19:00;-6.2;53;0;5.2
Svalbard Lufthavn;SN99840;18.10.2019 20:00;-5.9;53;0;6.5
Svalbard Lufthavn;SN99840;18.10.2019 21:00;-6.5;59;0;7.7
Svalbard Lufthavn;SN99840;18.10.2019 22:00;-7.4;68;0;5.7
Svalbard Lufthavn;SN99840;18.10.2019 23:00;-7.4;61;0;5.7
Svalbard Lufthavn;SN99840;19.10.2019 00:00;-7.7;58;0;6.4
Svalbard Lufthavn;SN99840;19.10.2019 01:00;-7.9;57;0;6.1
Svalbard Lufthavn;SN99840;19.10.2019 02:00;-8.3;58;0;7.6
Svalbard Lufthavn;SN99840;19.10.2019 03:00;-8.6;57;0;8.4
Svalbard Lufthavn;SN99840;19.10.2019 04:00;-8.1;52;0;8
Svalbard Lufthavn;SN99840;19.10.2019 05:00;-7.9;48;0;6.3
Svalbard Lufthavn;SN99840;19.10.2019 06:00;-7.9;51;0;8.2
Svalbard Lufthavn;SN99840;19.10.2019 07:00;-7.6;51;0;9.1
Svalbard Lufthavn;SN99840;19.10.2019 08:00;-7.5;49;0;8.9
Svalbard Lufthavn;SN99840;19.10.2019 09:00;-7.7;51;0;8.1
Svalbard Lufthavn;SN99840;19.10.2019 10:00;-7.9;52;0;6
Svalbard Lufthavn;SN99840;19.10.2019 11:00;-7.8;49;0;5.2
Svalbard Lufthavn;SN99840;19.10.2019 12:00;-8.5;52;0;3.7
Svalbard Lufthavn;SN99840;19.10.2019 13:00;-8.3;55;0;5.3
Svalbard Lufthavn;SN99840;19.10.2019 14:00;-8.6;61;0;6.4
Svalbard Lufthavn;SN99840;19.10.2019 15:00;-7.6;63;0;6
Svalbard Lufthavn;SN99840;19.10.2019 16:00;-6.8;61;0;7.1
Svalbard Lufthavn;SN99840;19.10.2019 17:00;-6.7;60;0;6.4
Svalbard Lufthavn;SN99840;19.10.2019 18:00;-6.5;57;0;5.7
Svalbard Lufthavn;SN99840;19.10.2019 19:00;-6.5;62;0;6.1
Svalbard Lufthavn;SN99840;19.10.2019 20:00;-6.5;66;0;4.9
Svalbard Lufthavn;SN99840;19.10.2019 21:00;-6;72;0;5
Svalbard Lufthavn;SN99840;19.10.2019 22:00;-6.1;73;0;5
Svalbard Lufthavn;SN99840;19.10.2019 23:00;-6.6;70;0;3.8
Svalbard Lufthavn;SN99840;20.10.2019 00:00;-6.7;66;0;2.9
Svalbard Lufthavn;SN99840;20.10.2019 01:00;-6.4;65;0;2.9
Svalbard Lufthavn;SN99840;20.10.2019 02:00;-6.6;64;0;2.9
Svalbard Lufthavn;SN99840;20.10.2019 03:00;-7.4;81;0;1.7
Svalbard Lufthavn;SN99840;20.10.2019 04:00;-7.8;85;0.1;1.8
Svalbard Lufthavn;SN99840;20.10.2019 05:00;-8.3;85;0.2;2.6
Svalbard Lufthavn;SN99840;20.10.2019 06:00;-7.7;74;0;4.7
Svalbard Lufthavn;SN99840;20.10.2019 07:00;-7.6;67;0;5.9
Svalbard Lufthavn;SN99840;20.10.2019 08:00;-8.2;61;0;4
Svalbard Lufthavn;SN99840;20.10.2019 09:00;-9.3;70;0;5.5
Svalbard Lufthavn;SN99840;20.10.2019 10:00;-8.3;66;0;5.9
Svalbard Lufthavn;SN99840;20.10.2019 11:00;-8.4;64;0;5.6
Svalbard Lufthavn;SN99840;20.10.2019 12:00;-8.3;65;0;5.2
Svalbard Lufthavn;SN99840;20.10.2019 13:00;-8.6;68;0;4.6
Svalbard Lufthavn;SN99840;20.10.2019 14:00;-8.7;69;0;1.9
Svalbard Lufthavn;SN99840;20.10.2019 15:00;-9;71;0;3.3
Svalbard Lufthavn;SN99840;20.10.2019 16:00;-9.1;69;0;4
Svalbard Lufthavn;SN99840;20.10.2019 17:00;-9.1;65;0;2.6
Svalbard Lufthavn;SN99840;20.10.2019 18:00;-9.3;67;0;5
Svalbard Lufthavn;SN99840;20.10.2019 19:00;-9.7;66;0;2.6
Svalbard Lufthavn;SN99840;20.10.2019 20:00;-10;66;0;3.3
Svalbard Lufthavn;SN99840;20.10.2019 21:00;-10;65;0;3.2
Svalbard Lufthavn;SN99840;20.10.2019 22:00;-10;62;0;3.5
Svalbard Lufthavn;SN99840;20.10.2019 23:00;-10.1;63;0;3.4
Svalbard Lufthavn;SN99840;21.10.2019 00:00;-10.3;71;0.1;3.6
Svalbard Lufthavn;SN99840;21.10.2019 01:00;-10.4;75;0;5
Svalbard Lufthavn;SN99840;21.10.2019 02:00;-10.3;58;0;5.5
Svalbard Lufthavn;SN99840;21.10.2019 03:00;-10.4;64;0;4.7
Svalbard Lufthavn;SN99840;21.10.2019 04:00;-10.5;62;0;2.4
Svalbard Lufthavn;SN99840;21.10.2019 05:00;-10.6;68;0;1.3
Svalbard Lufthavn;SN99840;21.10.2019 06:00;-10.2;74;0;1.9
Svalbard Lufthavn;SN99840;21.10.2019 07:00;-10.2;84;0.1;2.5
Svalbard Lufthavn;SN99840;21.10.2019 08:00;-10.1;86;0.2;3.7
Svalbard Lufthavn;SN99840;21.10.2019 09:00;-10.5;87;0.1;5.7
Svalbard Lufthavn;SN99840;21.10.2019 10:00;-8.3;79;0;5.5
Svalbard Lufthavn;SN99840;21.10.2019 11:00;-5.5;66;0;6.8
Svalbard Lufthavn;SN99840;21.10.2019 12:00;-5.3;67;0;9.3
Svalbard Lufthavn;SN99840;21.10.2019 13:00;-5.9;58;0;8.1
Svalbard Lufthavn;SN99840;21.10.2019 14:00;-6.1;57;0;7.8
Svalbard Lufthavn;SN99840;21.10.2019 15:00;-6.6;62;0;8.2
Svalbard Lufthavn;SN99840;21.10.2019 16:00;-7.1;64;0;8.9
Svalbard Lufthavn;SN99840;21.10.2019 17:00;-7.6;64;0;8.7
Svalbard Lufthavn;SN99840;21.10.2019 18:00;-7.7;63;0;8.4
Svalbard Lufthavn;SN99840;21.10.2019 19:00;-8.6;69;0;7.7
Svalbard Lufthavn;SN99840;21.10.2019 20:00;-8.8;59;0;7.5
Svalbard Lufthavn;SN99840;21.10.2019 21:00;-8.9;61;0;6.6
Svalbard Lufthavn;SN99840;21.10.2019 22:00;-9.2;73;0;5.2
Svalbard Lufthavn;SN99840;21.10.2019 23:00;-9.5;69;0;3.3
Svalbard Lufthavn;SN99840;22.10.2019 00:00;-9.8;71;0;3.8
Svalbard Lufthavn;SN99840;22.10.2019 01:00;-10.3;76;0;3.3
Svalbard Lufthavn;SN99840;22.10.2019 02:00;-10.9;77;0;3.4
Svalbard Lufthavn;SN99840;22.10.2019 03:00;-11.1;76;0;3.7
Svalbard Lufthavn;SN99840;22.10.2019 04:00;-13.1;74;0;5.1
Svalbard Lufthavn;SN99840;22.10.2019 05:00;-12.8;73;0;5.2
Svalbard Lufthavn;SN99840;22.10.2019 06:00;-13.5;72;0;5.7
Svalbard Lufthavn;SN99840;22.10.2019 07:00;-13.5;74;0;6.6
Svalbard Lufthavn;SN99840;22.10.2019 08:00;-13.7;77;0;6.5
Svalbard Lufthavn;SN99840;22.10.2019 09:00;-14;74;0;5.3
Svalbard Lufthavn;SN99840;22.10.2019 10:00;-12.6;64;0;4.6
Svalbard Lufthavn;SN99840;22.10.2019 11:00;-12.2;61;0;5.3
Svalbard Lufthavn;SN99840;22.10.2019 12:00;-12;61;0;5.3
Svalbard Lufthavn;SN99840;22.10.2019 13:00;-13.2;66;0;5.4
Svalbard Lufthavn;SN99840;22.10.2019 14:00;-12.4;70;0;5.1
Svalbard Lufthavn;SN99840;22.10.2019 15:00;-12.3;75;0;4.9
Svalbard Lufthavn;SN99840;22.10.2019 16:00;-12;75;0;3.6
Svalbard Lufthavn;SN99840;22.10.2019 17:00;-10.9;69;0;4.5
Svalbard Lufthavn;SN99840;22.10.2019 18:00;-9.6;63;0;3.2
Svalbard Lufthavn;SN99840;22.10.2019 19:00;-9.5;71;0;2.5
Svalbard Lufthavn;SN99840;22.10.2019 20:00;-8.6;65;0;3.1
Svalbard Lufthavn;SN99840;22.10.2019 21:00;-9.6;65;0;3.4
Svalbard Lufthavn;SN99840;22.10.2019 22:00;-8.4;54;0;3.2
Svalbard Lufthavn;SN99840;22.10.2019 23:00;-10.7;67;0;2.3
Svalbard Lufthavn;SN99840;23.10.2019 00:00;-9.9;62;0;1.4
Svalbard Lufthavn;SN99840;23.10.2019 01:00;-10;64;0;1.2
Svalbard Lufthavn;SN99840;23.10.2019 02:00;-10.1;69;0;1.3
Svalbard Lufthavn;SN99840;23.10.2019 03:00;-10.8;79;0;1.6
Svalbard Lufthavn;SN99840;23.10.2019 04:00;-10.1;75;0;2.3
Svalbard Lufthavn;SN99840;23.10.2019 05:00;-9.7;69;0;1.3
Svalbard Lufthavn;SN99840;23.10.2019 06:00;-9.7;71;0;0.4
Svalbard Lufthavn;SN99840;23.10.2019 07:00;-8.6;70;0;2.4
Svalbard Lufthavn;SN99840;23.10.2019 08:00;-7.8;74;0;2.5
Svalbard Lufthavn;SN99840;23.10.2019 09:00;-8.6;81;0;0.6
Svalbard Lufthavn;SN99840;23.10.2019 10:00;-8.1;82;0;1.9
Svalbard Lufthavn;SN99840;23.10.2019 11:00;-8.1;80;0;1.5
Svalbard Lufthavn;SN99840;23.10.2019 12:00;-5.8;65;0;4.7
Svalbard Lufthavn;SN99840;23.10.2019 13:00;-5.7;58;0;5.3
Svalbard Lufthavn;SN99840;23.10.2019 14:00;-5.4;68;0;3.8
Svalbard Lufthavn;SN99840;23.10.2019 15:00;-5.4;60;0;6.9
Svalbard Lufthavn;SN99840;23.10.2019 16:00;-5.6;60;0;7.8
Svalbard Lufthavn;SN99840;23.10.2019 17:00;-5.8;66;0;8.4
Svalbard Lufthavn;SN99840;23.10.2019 18:00;-6;63;0;4.5
Svalbard Lufthavn;SN99840;23.10.2019 19:00;-5.9;61;0;6.1
Svalbard Lufthavn;SN99840;23.10.2019 20:00;-5.9;56;0;5.5
Svalbard Lufthavn;SN99840;23.10.2019 21:00;-6;56;0;4.4
Svalbard Lufthavn;SN99840;23.10.2019 22:00;-5.9;53;0;4
Svalbard Lufthavn;SN99840;23.10.2019 23:00;-5.6;56;0;4.8
Svalbard Lufthavn;SN99840;24.10.2019 00:00;-5.6;58;0;6.2
Svalbard Lufthavn;SN99840;24.10.2019 01:00;-5.7;56;0;4.6
Svalbard Lufthavn;SN99840;24.10.2019 02:00;-5.7;58;0;4.1
Svalbard Lufthavn;SN99840;24.10.2019 03:00;-6.4;59;0;4.7
Svalbard Lufthavn;SN99840;24.10.2019 04:00;-8.1;65;0;2
Svalbard Lufthavn;SN99840;24.10.2019 05:00;-8;65;0;2.4
Svalbard Lufthavn;SN99840;24.10.2019 06:00;-9.2;78;0;2.4
Svalbard Lufthavn;SN99840;24.10.2019 07:00;-9.4;74;0;3.2
Svalbard Lufthavn;SN99840;24.10.2019 08:00;-10.8;77;0;1.3
Svalbard Lufthavn;SN99840;24.10.2019 09:00;-9;71;0;1.2
Svalbard Lufthavn;SN99840;24.10.2019 10:00;-9.6;70;0;0.9
Svalbard Lufthavn;SN99840;24.10.2019 11:00;-9.6;73;0;1
Svalbard Lufthavn;SN99840;24.10.2019 12:00;-8.9;74;0;1.4
Svalbard Lufthavn;SN99840;24.10.2019 13:00;-8;61;0;2
Svalbard Lufthavn;SN99840;24.10.2019 14:00;-7.5;62;0;4.5
Svalbard Lufthavn;SN99840;24.10.2019 15:00;-8.4;68;0;5.3
Svalbard Lufthavn;SN99840;24.10.2019 16:00;-9.1;63;0;1.8
Svalbard Lufthavn;SN99840;24.10.2019 17:00;-10.2;67;0;2.2
Svalbard Lufthavn;SN99840;24.10.2019 18:00;-9.4;63;0;2
Svalbard Lufthavn;SN99840;24.10.2019 19:00;-9.7;63;0;2.7
Svalbard Lufthavn;SN99840;24.10.2019 20:00;-10.3;66;0;2.8
Svalbard Lufthavn;SN99840;24.10.2019 21:00;-10.9;70;0;3.6
Svalbard Lufthavn;SN99840;24.10.2019 22:00;-11.8;69;0;4
Svalbard Lufthavn;SN99840;24.10.2019 23:00;-12;77;0;1.5
Svalbard Lufthavn;SN99840;25.10.2019 00:00;-11.9;68;0;4.2
Svalbard Lufthavn;SN99840;25.10.2019 01:00;-12;70;0;2.4
Svalbard Lufthavn;SN99840;25.10.2019 02:00;-9.8;74;0;4.3
Svalbard Lufthavn;SN99840;25.10.2019 03:00;-10.7;73;0;5.1
Svalbard Lufthavn;SN99840;25.10.2019 04:00;-10.1;70;0;6.5
Svalbard Lufthavn;SN99840;25.10.2019 05:00;-7;64;0;4.7
Svalbard Lufthavn;SN99840;25.10.2019 06:00;-7.2;67;0;6.7
Svalbard Lufthavn;SN99840;25.10.2019 07:00;-7.5;66;0;4.2
Svalbard Lufthavn;SN99840;25.10.2019 08:00;-6.9;65;0;4.5
Svalbard Lufthavn;SN99840;25.10.2019 09:00;-6.2;66;0;3.4
Svalbard Lufthavn;SN99840;25.10.2019 10:00;-5.8;67;0;5.3
Svalbard Lufthavn;SN99840;25.10.2019 11:00;-5.7;72;0;4.5
Svalbard Lufthavn;SN99840;25.10.2019 12:00;-5.3;71;0;2.3
Svalbard Lufthavn;SN99840;25.10.2019 13:00;-5.7;78;0;3.1
Svalbard Lufthavn;SN99840;25.10.2019 14:00;-5.9;86;0.2;2.3
Svalbard Lufthavn;SN99840;25.10.2019 15:00;-5.8;80;0.1;1.2
Svalbard Lufthavn;SN99840;25.10.2019 16:00;-5.8;79;0;3.3
Svalbard Lufthavn;SN99840;25.10.2019 17:00;-5.6;77;0;1
Svalbard Lufthavn;SN99840;25.10.2019 18:00;-6;82;0;2.6
Svalbard Lufthavn;SN99840;25.10.2019 19:00;-6.2;83;0;3.2
Svalbard Lufthavn;SN99840;25.10.2019 20:00;-6.2;82;0.1;3
Svalbard Lufthavn;SN99840;25.10.2019 21:00;-5.4;80;0;2.9
Svalbard Lufthavn;SN99840;25.10.2019 22:00;-5.3;82;0;2.9
Svalbard Lufthavn;SN99840;25.10.2019 23:00;-5.6;85;0;3.5
Svalbard Lufthavn;SN99840;26.10.2019 00:00;-5.7;87;0;3.6
Svalbard Lufthavn;SN99840;26.10.2019 01:00;-5.3;88;0;3.4
Svalbard Lufthavn;SN99840;26.10.2019 02:00;-4.9;85;0;1.9
Svalbard Lufthavn;SN99840;26.10.2019 03:00;-5;86;0;2.3
Svalbard Lufthavn;SN99840;26.10.2019 04:00;-5;86;0;2.6
Svalbard Lufthavn;SN99840;26.10.2019 05:00;-5.1;86;0;1.1
Svalbard Lufthavn;SN99840;26.10.2019 06:00;-4.7;81;0;1.1
Svalbard Lufthavn;SN99840;26.10.2019 07:00;-4.1;82;0;0.9
Svalbard Lufthavn;SN99840;26.10.2019 08:00;-4.7;85;0;2.1
Svalbard Lufthavn;SN99840;26.10.2019 09:00;-4.8;81;0;1.6
Svalbard Lufthavn;SN99840;26.10.2019 10:00;-4.7;82;0;2
Svalbard Lufthavn;SN99840;26.10.2019 11:00;-4.5;83;0;3.3
Svalbard Lufthavn;SN99840;26.10.2019 12:00;-4.7;85;0;2.3
Svalbard Lufthavn;SN99840;26.10.2019 13:00;-3.1;85;0;3.2
Svalbard Lufthavn;SN99840;26.10.2019 14:00;-3;88;0;2.5
Svalbard Lufthavn;SN99840;26.10.2019 15:00;-4.7;90;0;4
Svalbard Lufthavn;SN99840;26.10.2019 16:00;-4.7;91;0.1;4.6
Svalbard Lufthavn;SN99840;26.10.2019 17:00;-4.7;90;0;3.7
Svalbard Lufthavn;SN99840;26.10.2019 18:00;-4.4;83;0;4.9
Svalbard Lufthavn;SN99840;26.10.2019 19:00;-4.3;86;0;4.7
Svalbard Lufthavn;SN99840;26.10.2019 20:00;-4.2;83;0;5.2
Svalbard Lufthavn;SN99840;26.10.2019 21:00;-3.4;78;0;1.3
Svalbard Lufthavn;SN99840;26.10.2019 22:00;-3.8;75;0;2.1
Svalbard Lufthavn;SN99840;26.10.2019 23:00;-3.6;71;0;7.2
Svalbard Lufthavn;SN99840;27.10.2019 00:00;-4;68;0;7.8
Svalbard Lufthavn;SN99840;27.10.2019 01:00;-4.2;68;0;6.9
Svalbard Lufthavn;SN99840;27.10.2019 02:00;-4.7;71;0;7.6
Svalbard Lufthavn;SN99840;27.10.2019 03:00;-4.9;68;0;7.9
Svalbard Lufthavn;SN99840;27.10.2019 04:00;-5.4;70;0;6.9
Svalbard Lufthavn;SN99840;27.10.2019 05:00;-5.8;69;0;7.7
Svalbard Lufthavn;SN99840;27.10.2019 06:00;-5.9;69;0;9.2
Svalbard Lufthavn;SN99840;27.10.2019 07:00;-5.6;66;0;7.6
Svalbard Lufthavn;SN99840;27.10.2019 08:00;-6;71;0;6.7
Svalbard Lufthavn;SN99840;27.10.2019 09:00;-6.4;72;0;7.8
Svalbard Lufthavn;SN99840;27.10.2019 10:00;-6.6;68;0;7.5
Svalbard Lufthavn;SN99840;27.10.2019 11:00;-7.4;69;0;6.3
Svalbard Lufthavn;SN99840;27.10.2019 12:00;-7.6;67;0;5.9
Svalbard Lufthavn;SN99840;27.10.2019 13:00;-7.9;70;0;5.3
Svalbard Lufthavn;SN99840;27.10.2019 14:00;-9.7;73;0;6.9
Svalbard Lufthavn;SN99840;27.10.2019 15:00;-9.6;73;0;5.2
Svalbard Lufthavn;SN99840;27.10.2019 16:00;-10.2;77;0;4.3
Svalbard Lufthavn;SN99840;27.10.2019 17:00;-10;77;0;2.3
Svalbard Lufthavn;SN99840;27.10.2019 18:00;-10.3;79;0;1.1
Svalbard Lufthavn;SN99840;27.10.2019 19:00;-10.3;82;0;2.4
Svalbard Lufthavn;SN99840;27.10.2019 20:00;-10.5;82;0;2.9
Svalbard Lufthavn;SN99840;27.10.2019 21:00;-9.4;79;0;2.9
Svalbard Lufthavn;SN99840;27.10.2019 22:00;-9.4;82;0;2.2
Svalbard Lufthavn;SN99840;27.10.2019 23:00;-9.3;79;0;1.7
Svalbard Lufthavn;SN99840;28.10.2019 00:00;-9.7;80;0;1
Svalbard Lufthavn;SN99840;28.10.2019 01:00;-9.1;77;0;1.4
Svalbard Lufthavn;SN99840;28.10.2019 02:00;-8.6;77;0;1.1
Svalbard Lufthavn;SN99840;28.10.2019 03:00;-8.1;74;0;1.4
Svalbard Lufthavn;SN99840;28.10.2019 04:00;-7.2;69;0;1.1
Svalbard Lufthavn;SN99840;28.10.2019 05:00;-6.9;71;0;1.4
Svalbard Lufthavn;SN99840;28.10.2019 06:00;-6.9;77;0;1.4
Svalbard Lufthavn;SN99840;28.10.2019 07:00;-6;75;0;1.6
Svalbard Lufthavn;SN99840;28.10.2019 08:00;-6.1;67;0;2.8
Svalbard Lufthavn;SN99840;28.10.2019 09:00;-6.7;70;0;3.7
Svalbard Lufthavn;SN99840;28.10.2019 10:00;-8;71;0;2.5
Svalbard Lufthavn;SN99840;28.10.2019 11:00;-7.9;69;0;1.8
Svalbard Lufthavn;SN99840;28.10.2019 12:00;-8;72;0;1.6
Svalbard Lufthavn;SN99840;28.10.2019 13:00;-9.1;79;0;3
Svalbard Lufthavn;SN99840;28.10.2019 14:00;-9;77;0;2.7
Svalbard Lufthavn;SN99840;28.10.2019 15:00;-8;77;0;0.7
Svalbard Lufthavn;SN99840;28.10.2019 16:00;-7.8;78;0;2
Svalbard Lufthavn;SN99840;28.10.2019 17:00;-8.3;78;0;2.5
Svalbard Lufthavn;SN99840;28.10.2019 18:00;-8.5;77;0;1.9
Svalbard Lufthavn;SN99840;28.10.2019 19:00;-8.7;71;0;2.2
Svalbard Lufthavn;SN99840;28.10.2019 20:00;-10.4;81;0;1.4
Svalbard Lufthavn;SN99840;28.10.2019 21:00;-10.6;78;0;3.5
Svalbard Lufthavn;SN99840;28.10.2019 22:00;-10.1;78;0;2.9
Svalbard Lufthavn;SN99840;28.10.2019 23:00;-9.7;75;0;0.8
Svalbard Lufthavn;SN99840;29.10.2019 00:00;-9.2;76;0;1.7
Svalbard Lufthavn;SN99840;29.10.2019 01:00;-8.2;75;0;0.9
Svalbard Lufthavn;SN99840;29.10.2019 02:00;-8.3;74;0;1.6
Svalbard Lufthavn;SN99840;29.10.2019 03:00;-7.2;67;0;1.6
Svalbard Lufthavn;SN99840;29.10.2019 04:00;-6.7;66;0;1.8
Svalbard Lufthavn;SN99840;29.10.2019 05:00;-8.6;70;0;2.1
Svalbard Lufthavn;SN99840;29.10.2019 06:00;-6.5;65;0;5.1
Svalbard Lufthavn;SN99840;29.10.2019 07:00;-9.1;72;0;1.7
Svalbard Lufthavn;SN99840;29.10.2019 08:00;-7.7;73;0;0
Svalbard Lufthavn;SN99840;29.10.2019 09:00;-8.9;81;0;2
Svalbard Lufthavn;SN99840;29.10.2019 10:00;-9;76;0;3.6
Svalbard Lufthavn;SN99840;29.10.2019 11:00;-9.2;74;0;3.8
Svalbard Lufthavn;SN99840;29.10.2019 12:00;-9.1;71;0;4.1
Svalbard Lufthavn;SN99840;29.10.2019 13:00;-10.5;78;0;4.2
Svalbard Lufthavn;SN99840;29.10.2019 14:00;-9.9;78;0;4.5
Svalbard Lufthavn;SN99840;29.10.2019 15:00;-9.8;74;0;4.7
Svalbard Lufthavn;SN99840;29.10.2019 16:00;-9.6;74;0;4.6
