Name;Station;Time(norwegian mean time);Mean global radiation (1 t);Mean longwave radiation (1 h)
Janssonhaugen Vest;SN99874;03.09.2021 11:00;315.81;317.67
Janssonhaugen Vest;SN99874;03.09.2021 12:00;323.54;320.91
Janssonhaugen Vest;SN99874;03.09.2021 13:00;322.79;321.14
Janssonhaugen Vest;SN99874;03.09.2021 14:00;300.48;321.26
Janssonhaugen Vest;SN99874;03.09.2021 15:00;263.79;320.41
Janssonhaugen Vest;SN99874;03.09.2021 16:00;210.57;318.7
Janssonhaugen Vest;SN99874;03.09.2021 17:00;95.46;316.24
Janssonhaugen Vest;SN99874;03.09.2021 18:00;107.53;313.16
Janssonhaugen Vest;SN99874;03.09.2021 19:00;76.99;309.69
Janssonhaugen Vest;SN99874;03.09.2021 20:00;21.96;303.24
Janssonhaugen Vest;SN99874;03.09.2021 21:00;3.77;296.65
Janssonhaugen Vest;SN99874;03.09.2021 22:00;0;295.49
Janssonhaugen Vest;SN99874;03.09.2021 23:00;0;296.64
Janssonhaugen Vest;SN99874;04.09.2021 00:00;0;294.38
Janssonhaugen Vest;SN99874;04.09.2021 01:00;0;295.05
Janssonhaugen Vest;SN99874;04.09.2021 02:00;0;300.55
Janssonhaugen Vest;SN99874;04.09.2021 03:00;0.04;304.6
Janssonhaugen Vest;SN99874;04.09.2021 04:00;3.57;307.7
Janssonhaugen Vest;SN99874;04.09.2021 05:00;10.51;309.05
Janssonhaugen Vest;SN99874;04.09.2021 06:00;25.82;311.35
Janssonhaugen Vest;SN99874;04.09.2021 07:00;44.14;313.42
Janssonhaugen Vest;SN99874;04.09.2021 08:00;75.63;317.35
Janssonhaugen Vest;SN99874;04.09.2021 09:00;93.15;321.04
Janssonhaugen Vest;SN99874;04.09.2021 10:00;110.15;324.49
Janssonhaugen Vest;SN99874;04.09.2021 11:00;115.23;326.1
Janssonhaugen Vest;SN99874;04.09.2021 12:00;123.39;328.19
Janssonhaugen Vest;SN99874;04.09.2021 13:00;120.89;329.12
Janssonhaugen Vest;SN99874;04.09.2021 14:00;115.52;330.38
Janssonhaugen Vest;SN99874;04.09.2021 15:00;105.4;330.4
Janssonhaugen Vest;SN99874;04.09.2021 16:00;68.42;327.71
Janssonhaugen Vest;SN99874;04.09.2021 17:00;52.3;325.5
Janssonhaugen Vest;SN99874;04.09.2021 18:00;41.75;323.39
Janssonhaugen Vest;SN99874;04.09.2021 19:00;17.74;320.53
Janssonhaugen Vest;SN99874;04.09.2021 20:00;6.43;317.45
Janssonhaugen Vest;SN99874;04.09.2021 21:00;1.26;315.36
Janssonhaugen Vest;SN99874;04.09.2021 22:00;0;314.39
Janssonhaugen Vest;SN99874;04.09.2021 23:00;0;313.57
Janssonhaugen Vest;SN99874;05.09.2021 00:00;0;313.51
Janssonhaugen Vest;SN99874;05.09.2021 01:00;0;312.18
Janssonhaugen Vest;SN99874;05.09.2021 02:00;0;309.35
Janssonhaugen Vest;SN99874;05.09.2021 03:00;0;306.14
Janssonhaugen Vest;SN99874;05.09.2021 04:00;2.77;304.27
Janssonhaugen Vest;SN99874;05.09.2021 05:00;16.91;304.71
Janssonhaugen Vest;SN99874;05.09.2021 06:00;76.1;308.11
Janssonhaugen Vest;SN99874;05.09.2021 07:00;131.39;311.54
Janssonhaugen Vest;SN99874;05.09.2021 08:00;143.27;316.26
Janssonhaugen Vest;SN99874;05.09.2021 09:00;90.56;319.32
Janssonhaugen Vest;SN99874;05.09.2021 10:00;85.62;321.36
Janssonhaugen Vest;SN99874;05.09.2021 11:00;93.11;319.67
Janssonhaugen Vest;SN99874;05.09.2021 12:00;108.35;320.19
Janssonhaugen Vest;SN99874;05.09.2021 13:00;108.56;319.21
Janssonhaugen Vest;SN99874;05.09.2021 14:00;113.68;320.63
Janssonhaugen Vest;SN99874;05.09.2021 15:00;119;319.14
Janssonhaugen Vest;SN99874;05.09.2021 16:00;71.12;316.63
Janssonhaugen Vest;SN99874;05.09.2021 17:00;47.75;314.63
Janssonhaugen Vest;SN99874;05.09.2021 18:00;30.25;313.2
Janssonhaugen Vest;SN99874;05.09.2021 19:00;16.85;311.76
Janssonhaugen Vest;SN99874;05.09.2021 20:00;6.99;310.2
Janssonhaugen Vest;SN99874;05.09.2021 21:00;0.97;307.81
Janssonhaugen Vest;SN99874;05.09.2021 22:00;0;308.47
Janssonhaugen Vest;SN99874;05.09.2021 23:00;0;310.05
Janssonhaugen Vest;SN99874;06.09.2021 00:00;0;310.44
Janssonhaugen Vest;SN99874;06.09.2021 01:00;0;310.55
Janssonhaugen Vest;SN99874;06.09.2021 02:00;0;310.74
Janssonhaugen Vest;SN99874;06.09.2021 03:00;0.22;311.23
Janssonhaugen Vest;SN99874;06.09.2021 04:00;3.89;311.64
Janssonhaugen Vest;SN99874;06.09.2021 05:00;8.62;312.15
Janssonhaugen Vest;SN99874;06.09.2021 06:00;26.55;313.04
Janssonhaugen Vest;SN99874;06.09.2021 07:00;46.37;315.17
Janssonhaugen Vest;SN99874;06.09.2021 08:00;47.14;296.74
Janssonhaugen Vest;SN99874;06.09.2021 09:00;125.4;320.42
Janssonhaugen Vest;SN99874;06.09.2021 10:00;171.62;325.31
Janssonhaugen Vest;SN99874;06.09.2021 11:00;197.08;326.95
Janssonhaugen Vest;SN99874;06.09.2021 12:00;216.28;328.55
Janssonhaugen Vest;SN99874;06.09.2021 13:00;199.19;329.82
Janssonhaugen Vest;SN99874;06.09.2021 14:00;179.56;331.12
Janssonhaugen Vest;SN99874;06.09.2021 15:00;114.29;326.95
Janssonhaugen Vest;SN99874;06.09.2021 16:00;88.87;323.94
Janssonhaugen Vest;SN99874;06.09.2021 17:00;46.7;320.26
Janssonhaugen Vest;SN99874;06.09.2021 18:00;29.01;317.44
Janssonhaugen Vest;SN99874;06.09.2021 19:00;21.82;314.68
Janssonhaugen Vest;SN99874;06.09.2021 20:00;11.47;312.82
Janssonhaugen Vest;SN99874;06.09.2021 21:00;1.55;310.52
Janssonhaugen Vest;SN99874;06.09.2021 22:00;0;309.16
Janssonhaugen Vest;SN99874;06.09.2021 23:00;0;305.65
Janssonhaugen Vest;SN99874;07.09.2021 00:00;0;303.04
Janssonhaugen Vest;SN99874;07.09.2021 01:00;0;301.09
Janssonhaugen Vest;SN99874;07.09.2021 02:00;0;299.64
Janssonhaugen Vest;SN99874;07.09.2021 03:00;0;300.29
Janssonhaugen Vest;SN99874;07.09.2021 04:00;5.6;300.14
Janssonhaugen Vest;SN99874;07.09.2021 05:00;43.94;299.58
Janssonhaugen Vest;SN99874;07.09.2021 06:00;97.98;302.43
Janssonhaugen Vest;SN99874;07.09.2021 07:00;149.79;304.77
Janssonhaugen Vest;SN99874;07.09.2021 08:00;199.21;306.76
Janssonhaugen Vest;SN99874;07.09.2021 09:00;229.85;307.56
Janssonhaugen Vest;SN99874;07.09.2021 10:00;234.21;308.94
Janssonhaugen Vest;SN99874;07.09.2021 11:00;271.93;313.92
Janssonhaugen Vest;SN99874;07.09.2021 12:00;310.32;318.36
Janssonhaugen Vest;SN99874;07.09.2021 13:00;309.89;320.54
Janssonhaugen Vest;SN99874;07.09.2021 14:00;288.72;323.36
Janssonhaugen Vest;SN99874;07.09.2021 15:00;252.99;323.32
Janssonhaugen Vest;SN99874;07.09.2021 16:00;202.79;320.66
Janssonhaugen Vest;SN99874;07.09.2021 17:00;84.46;319.98
Janssonhaugen Vest;SN99874;07.09.2021 18:00;115.19;317.53
Janssonhaugen Vest;SN99874;07.09.2021 19:00;71.04;312.72
Janssonhaugen Vest;SN99874;07.09.2021 20:00;13.59;307.7
Janssonhaugen Vest;SN99874;07.09.2021 21:00;0;304.88
Janssonhaugen Vest;SN99874;07.09.2021 22:00;0;303.55
Janssonhaugen Vest;SN99874;07.09.2021 23:00;0;300.84
Janssonhaugen Vest;SN99874;08.09.2021 00:00;0;301.76
Janssonhaugen Vest;SN99874;08.09.2021 01:00;0;302.6
Janssonhaugen Vest;SN99874;08.09.2021 02:00;0;302.74
Janssonhaugen Vest;SN99874;08.09.2021 03:00;0;299.96
Janssonhaugen Vest;SN99874;08.09.2021 04:00;1.8;298.24
Janssonhaugen Vest;SN99874;08.09.2021 05:00;17.16;296.74
Janssonhaugen Vest;SN99874;08.09.2021 06:00;28.22;297.54
Janssonhaugen Vest;SN99874;08.09.2021 07:00;44.23;308.7
Janssonhaugen Vest;SN99874;08.09.2021 08:00;48.11;294.17
Janssonhaugen Vest;SN99874;08.09.2021 09:00;80.87;316.96
Janssonhaugen Vest;SN99874;08.09.2021 10:00;60.96;317.95
Janssonhaugen Vest;SN99874;08.09.2021 11:00;86.36;319.34
Janssonhaugen Vest;SN99874;08.09.2021 12:00;141.59;324.43
Janssonhaugen Vest;SN99874;08.09.2021 13:00;105.92;322.2
Janssonhaugen Vest;SN99874;08.09.2021 14:00;66.7;319.29
Janssonhaugen Vest;SN99874;08.09.2021 15:00;72.98;316.05
Janssonhaugen Vest;SN99874;08.09.2021 16:00;61.51;314.89
Janssonhaugen Vest;SN99874;08.09.2021 17:00;51.76;314.75
Janssonhaugen Vest;SN99874;08.09.2021 18:00;40.16;313.6
Janssonhaugen Vest;SN99874;08.09.2021 19:00;8.16;312.76
Janssonhaugen Vest;SN99874;08.09.2021 20:00;1.9;312.2
Janssonhaugen Vest;SN99874;08.09.2021 21:00;0;307.46
Janssonhaugen Vest;SN99874;08.09.2021 22:00;0;304.42
Janssonhaugen Vest;SN99874;08.09.2021 23:00;0;308.65
Janssonhaugen Vest;SN99874;09.09.2021 00:00;0;309.01
Janssonhaugen Vest;SN99874;09.09.2021 01:00;0;312.63
Janssonhaugen Vest;SN99874;09.09.2021 02:00;0;312.76
Janssonhaugen Vest;SN99874;09.09.2021 03:00;0;313.27
Janssonhaugen Vest;SN99874;09.09.2021 04:00;2.3;311.76
Janssonhaugen Vest;SN99874;09.09.2021 05:00;5.11;312.4
Janssonhaugen Vest;SN99874;09.09.2021 06:00;15.33;313.59
Janssonhaugen Vest;SN99874;09.09.2021 07:00;27.93;315.62
Janssonhaugen Vest;SN99874;09.09.2021 08:00;22.58;316.42
Janssonhaugen Vest;SN99874;09.09.2021 09:00;25.12;315.56
Janssonhaugen Vest;SN99874;09.09.2021 10:00;45.11;317.65
Janssonhaugen Vest;SN99874;09.09.2021 11:00;81.53;322.28
Janssonhaugen Vest;SN99874;09.09.2021 12:00;84.58;324.2
Janssonhaugen Vest;SN99874;09.09.2021 13:00;119.59;327.42
Janssonhaugen Vest;SN99874;09.09.2021 14:00;121.98;328.17
Janssonhaugen Vest;SN99874;09.09.2021 15:00;66.1;325.36
Janssonhaugen Vest;SN99874;09.09.2021 16:00;50.06;323.96
Janssonhaugen Vest;SN99874;09.09.2021 17:00;40.24;322.08
Janssonhaugen Vest;SN99874;09.09.2021 18:00;24.29;318.21
Janssonhaugen Vest;SN99874;09.09.2021 19:00;12.85;315.59
Janssonhaugen Vest;SN99874;09.09.2021 20:00;2.55;314.45
Janssonhaugen Vest;SN99874;09.09.2021 21:00;0;313.31
Janssonhaugen Vest;SN99874;09.09.2021 22:00;0;313.73
Janssonhaugen Vest;SN99874;09.09.2021 23:00;0;313.35
Janssonhaugen Vest;SN99874;10.09.2021 00:00;0;312.15
Janssonhaugen Vest;SN99874;10.09.2021 01:00;0;311.72
Janssonhaugen Vest;SN99874;10.09.2021 02:00;0;311.63
Janssonhaugen Vest;SN99874;10.09.2021 03:00;0;310.83
Janssonhaugen Vest;SN99874;10.09.2021 04:00;0.25;310.75
Janssonhaugen Vest;SN99874;10.09.2021 05:00;9.74;310.87
Janssonhaugen Vest;SN99874;10.09.2021 06:00;39.34;307.88
Janssonhaugen Vest;SN99874;10.09.2021 07:00;110.14;305.74
Janssonhaugen Vest;SN99874;10.09.2021 08:00;167.43;306.74
Janssonhaugen Vest;SN99874;10.09.2021 09:00;212.58;308.72
Janssonhaugen Vest;SN99874;10.09.2021 10:00;194.97;312.64
Janssonhaugen Vest;SN99874;10.09.2021 11:00;189.24;313.09
Janssonhaugen Vest;SN99874;10.09.2021 12:00;179.97;314.79
Janssonhaugen Vest;SN99874;10.09.2021 13:00;211.15;318.24
Janssonhaugen Vest;SN99874;10.09.2021 14:00;251.12;321.81
Janssonhaugen Vest;SN99874;10.09.2021 15:00;214.42;322.4
Janssonhaugen Vest;SN99874;10.09.2021 16:00;146.93;319.89
Janssonhaugen Vest;SN99874;10.09.2021 17:00;68.74;316.52
Janssonhaugen Vest;SN99874;10.09.2021 18:00;72.71;319.07
Janssonhaugen Vest;SN99874;10.09.2021 19:00;44.4;316.57
Janssonhaugen Vest;SN99874;10.09.2021 20:00;4.36;310.75
Janssonhaugen Vest;SN99874;10.09.2021 21:00;0;309.96
Janssonhaugen Vest;SN99874;10.09.2021 22:00;0;305.95
Janssonhaugen Vest;SN99874;10.09.2021 23:00;0;300.68
Janssonhaugen Vest;SN99874;11.09.2021 00:00;0;296.73
Janssonhaugen Vest;SN99874;11.09.2021 01:00;0;296.39
Janssonhaugen Vest;SN99874;11.09.2021 02:00;0;295.27
Janssonhaugen Vest;SN99874;11.09.2021 03:00;0;294.88
Janssonhaugen Vest;SN99874;11.09.2021 04:00;0;294.87
Janssonhaugen Vest;SN99874;11.09.2021 05:00;9.7;294.13
Janssonhaugen Vest;SN99874;11.09.2021 06:00;22.37;277.99
Janssonhaugen Vest;SN99874;11.09.2021 07:00;74.12;297.14
Janssonhaugen Vest;SN99874;11.09.2021 08:00;140.41;302.23
Janssonhaugen Vest;SN99874;11.09.2021 09:00;189.54;306.17
Janssonhaugen Vest;SN99874;11.09.2021 10:00;231.65;309.8
Janssonhaugen Vest;SN99874;11.09.2021 11:00;253.85;310.54
Janssonhaugen Vest;SN99874;11.09.2021 12:00;273.81;311.91
Janssonhaugen Vest;SN99874;11.09.2021 13:00;266.67;314.11
Janssonhaugen Vest;SN99874;11.09.2021 14:00;247.51;314.34
Janssonhaugen Vest;SN99874;11.09.2021 15:00;212.07;314.88
Janssonhaugen Vest;SN99874;11.09.2021 16:00;168.36;313.98
Janssonhaugen Vest;SN99874;11.09.2021 17:00;69.29;310.48
Janssonhaugen Vest;SN99874;11.09.2021 18:00;67.79;307.02
Janssonhaugen Vest;SN99874;11.09.2021 19:00;35.05;302.84
Janssonhaugen Vest;SN99874;11.09.2021 20:00;2.33;298.23
Janssonhaugen Vest;SN99874;11.09.2021 21:00;0;296.65
Janssonhaugen Vest;SN99874;11.09.2021 22:00;0;296.08
Janssonhaugen Vest;SN99874;11.09.2021 23:00;0;294.97
Janssonhaugen Vest;SN99874;12.09.2021 00:00;0;294.5
Janssonhaugen Vest;SN99874;12.09.2021 01:00;0;294.54
Janssonhaugen Vest;SN99874;12.09.2021 02:00;0;294.54
Janssonhaugen Vest;SN99874;12.09.2021 03:00;0;293.59
Janssonhaugen Vest;SN99874;12.09.2021 04:00;0;293.21
Janssonhaugen Vest;SN99874;12.09.2021 05:00;11.91;293.89
Janssonhaugen Vest;SN99874;12.09.2021 06:00;86.62;298.39
Janssonhaugen Vest;SN99874;12.09.2021 07:00;126.35;302.45
Janssonhaugen Vest;SN99874;12.09.2021 08:00;135.88;304.64
Janssonhaugen Vest;SN99874;12.09.2021 09:00;152.74;308.17
Janssonhaugen Vest;SN99874;12.09.2021 10:00;155.89;310.32
Janssonhaugen Vest;SN99874;12.09.2021 11:00;206.75;311.45
Janssonhaugen Vest;SN99874;12.09.2021 12:00;182.62;309.67
Janssonhaugen Vest;SN99874;12.09.2021 13:00;201.99;310.79
Janssonhaugen Vest;SN99874;12.09.2021 14:00;155.82;309.94
Janssonhaugen Vest;SN99874;12.09.2021 15:00;105.75;308.52
Janssonhaugen Vest;SN99874;12.09.2021 16:00;69.81;304.58
Janssonhaugen Vest;SN99874;12.09.2021 17:00;40.38;300.64
Janssonhaugen Vest;SN99874;12.09.2021 18:00;22.13;297.36
Janssonhaugen Vest;SN99874;12.09.2021 19:00;7.66;295.25
Janssonhaugen Vest;SN99874;12.09.2021 20:00;0;295.13
Janssonhaugen Vest;SN99874;12.09.2021 21:00;0;295.54
Janssonhaugen Vest;SN99874;12.09.2021 22:00;0;298.44
Janssonhaugen Vest;SN99874;12.09.2021 23:00;0;301.72
Janssonhaugen Vest;SN99874;13.09.2021 00:00;0;298.93
Janssonhaugen Vest;SN99874;13.09.2021 01:00;0;296.87
Janssonhaugen Vest;SN99874;13.09.2021 02:00;0;296.55
Janssonhaugen Vest;SN99874;13.09.2021 03:00;0;297.03
Janssonhaugen Vest;SN99874;13.09.2021 04:00;0;298.17
Janssonhaugen Vest;SN99874;13.09.2021 05:00;9.36;297.47
Janssonhaugen Vest;SN99874;13.09.2021 06:00;36.06;280.57
Janssonhaugen Vest;SN99874;13.09.2021 07:00;53.52;298.08
Janssonhaugen Vest;SN99874;13.09.2021 08:00;95.57;301.37
Janssonhaugen Vest;SN99874;13.09.2021 09:00;160.54;305.57
Janssonhaugen Vest;SN99874;13.09.2021 10:00;206.41;309.4
Janssonhaugen Vest;SN99874;13.09.2021 11:00;239.11;314.02
Janssonhaugen Vest;SN99874;13.09.2021 12:00;258.18;317.53
Janssonhaugen Vest;SN99874;13.09.2021 13:00;253.37;319.34
Janssonhaugen Vest;SN99874;13.09.2021 14:00;230.27;319.39
Janssonhaugen Vest;SN99874;13.09.2021 15:00;197.73;317.84
Janssonhaugen Vest;SN99874;13.09.2021 16:00;155.33;313.48
Janssonhaugen Vest;SN99874;13.09.2021 17:00;63.33;309.94
Janssonhaugen Vest;SN99874;13.09.2021 18:00;53.7;305.61
Janssonhaugen Vest;SN99874;13.09.2021 19:00;27.17;302.19
Janssonhaugen Vest;SN99874;13.09.2021 20:00;0;298.31
Janssonhaugen Vest;SN99874;13.09.2021 21:00;0;296.25
Janssonhaugen Vest;SN99874;13.09.2021 22:00;0;292.11
Janssonhaugen Vest;SN99874;13.09.2021 23:00;0;291.86
Janssonhaugen Vest;SN99874;14.09.2021 00:00;0;289.61
Janssonhaugen Vest;SN99874;14.09.2021 01:00;0;290.07
Janssonhaugen Vest;SN99874;14.09.2021 02:00;0;289.2
Janssonhaugen Vest;SN99874;14.09.2021 03:00;0;289.05
Janssonhaugen Vest;SN99874;14.09.2021 04:00;0;287.08
Janssonhaugen Vest;SN99874;14.09.2021 05:00;3.69;288.57
Janssonhaugen Vest;SN99874;14.09.2021 06:00;22.69;299.71
Janssonhaugen Vest;SN99874;14.09.2021 07:00;22.63;306.34
Janssonhaugen Vest;SN99874;14.09.2021 08:00;51.23;309.66
Janssonhaugen Vest;SN99874;14.09.2021 09:00;149.44;310.08
Janssonhaugen Vest;SN99874;14.09.2021 10:00;132.89;315.05
Janssonhaugen Vest;SN99874;14.09.2021 11:00;97.9;319.31
Janssonhaugen Vest;SN99874;14.09.2021 12:00;111.06;322.56
Janssonhaugen Vest;SN99874;14.09.2021 13:00;115.94;323.44
Janssonhaugen Vest;SN99874;14.09.2021 14:00;131.19;321.69
Janssonhaugen Vest;SN99874;14.09.2021 15:00;183.98;320.55
Janssonhaugen Vest;SN99874;14.09.2021 16:00;93.97;320.13
Janssonhaugen Vest;SN99874;14.09.2021 17:00;48.85;314.06
Janssonhaugen Vest;SN99874;14.09.2021 18:00;25.05;313.45
Janssonhaugen Vest;SN99874;14.09.2021 19:00;7.72;304.57
Janssonhaugen Vest;SN99874;14.09.2021 20:00;0.81;306.06
Janssonhaugen Vest;SN99874;14.09.2021 21:00;0;307.71
Janssonhaugen Vest;SN99874;14.09.2021 22:00;0;309.13
Janssonhaugen Vest;SN99874;14.09.2021 23:00;0;302.53
Janssonhaugen Vest;SN99874;15.09.2021 00:00;0;300.24
Janssonhaugen Vest;SN99874;15.09.2021 01:00;0;298.28
Janssonhaugen Vest;SN99874;15.09.2021 02:00;0;300.59
Janssonhaugen Vest;SN99874;15.09.2021 03:00;0;301.81
Janssonhaugen Vest;SN99874;15.09.2021 04:00;0;303.49
Janssonhaugen Vest;SN99874;15.09.2021 05:00;0.19;303.83
Janssonhaugen Vest;SN99874;15.09.2021 06:00;8.71;303.06
Janssonhaugen Vest;SN99874;15.09.2021 07:00;35.61;302.07
Janssonhaugen Vest;SN99874;15.09.2021 08:00;107.8;308.99
Janssonhaugen Vest;SN99874;15.09.2021 09:00;188.64;306.86
Janssonhaugen Vest;SN99874;15.09.2021 10:00;215.39;306.83
Janssonhaugen Vest;SN99874;15.09.2021 11:00;237.81;308.04
Janssonhaugen Vest;SN99874;15.09.2021 12:00;251.98;310.02
Janssonhaugen Vest;SN99874;15.09.2021 13:00;244.24;311.81
Janssonhaugen Vest;SN99874;15.09.2021 14:00;223.08;310.83
Janssonhaugen Vest;SN99874;15.09.2021 15:00;189.58;308.58
Janssonhaugen Vest;SN99874;15.09.2021 16:00;146.12;306.33
Janssonhaugen Vest;SN99874;15.09.2021 17:00;58.14;303.41
Janssonhaugen Vest;SN99874;15.09.2021 18:00;50.19;299.79
Janssonhaugen Vest;SN99874;15.09.2021 19:00;6.7;297.08
Janssonhaugen Vest;SN99874;15.09.2021 20:00;0;295.27
Janssonhaugen Vest;SN99874;15.09.2021 21:00;0;294.25
Janssonhaugen Vest;SN99874;15.09.2021 22:00;0;292.99
Janssonhaugen Vest;SN99874;15.09.2021 23:00;0;267.45
Janssonhaugen Vest;SN99874;16.09.2021 00:00;0;263.39
Janssonhaugen Vest;SN99874;16.09.2021 01:00;0;265.51
Janssonhaugen Vest;SN99874;16.09.2021 02:00;0;270.28
Janssonhaugen Vest;SN99874;16.09.2021 03:00;0;275.06
Janssonhaugen Vest;SN99874;16.09.2021 04:00;0;278.17
Janssonhaugen Vest;SN99874;16.09.2021 05:00;0;279.18
Janssonhaugen Vest;SN99874;16.09.2021 06:00;3.4;281.41
Janssonhaugen Vest;SN99874;16.09.2021 07:00;5.4;284.78
Janssonhaugen Vest;SN99874;16.09.2021 08:00;8.12;286.36
Janssonhaugen Vest;SN99874;16.09.2021 09:00;16.74;286.96
Janssonhaugen Vest;SN99874;16.09.2021 10:00;30.92;289.71
Janssonhaugen Vest;SN99874;16.09.2021 11:00;33.21;292.64
Janssonhaugen Vest;SN99874;16.09.2021 12:00;47.38;324.28
Janssonhaugen Vest;SN99874;16.09.2021 13:00;34.27;323.73
Janssonhaugen Vest;SN99874;16.09.2021 14:00;30.24;324.14
Janssonhaugen Vest;SN99874;16.09.2021 15:00;24.11;323.05
Janssonhaugen Vest;SN99874;16.09.2021 16:00;31.46;322.62
Janssonhaugen Vest;SN99874;16.09.2021 17:00;29.96;323.02
Janssonhaugen Vest;SN99874;16.09.2021 18:00;8.35;321.74
Janssonhaugen Vest;SN99874;16.09.2021 19:00;1.8;320.66
Janssonhaugen Vest;SN99874;16.09.2021 20:00;0;320.71
Janssonhaugen Vest;SN99874;16.09.2021 21:00;0;320.72
Janssonhaugen Vest;SN99874;16.09.2021 22:00;0;321.59
Janssonhaugen Vest;SN99874;16.09.2021 23:00;0;322.14
Janssonhaugen Vest;SN99874;17.09.2021 00:00;0;321.81
Janssonhaugen Vest;SN99874;17.09.2021 01:00;0;320.78
Janssonhaugen Vest;SN99874;17.09.2021 02:00;0;319.5
Janssonhaugen Vest;SN99874;17.09.2021 03:00;0;320.13
Janssonhaugen Vest;SN99874;17.09.2021 04:00;0;317.16
Janssonhaugen Vest;SN99874;17.09.2021 05:00;0.33;316.69
Janssonhaugen Vest;SN99874;17.09.2021 06:00;16.14;322.01
Janssonhaugen Vest;SN99874;17.09.2021 07:00;42.37;327.03
Janssonhaugen Vest;SN99874;17.09.2021 08:00;41.13;326.85
Janssonhaugen Vest;SN99874;17.09.2021 09:00;114.54;327.01
Janssonhaugen Vest;SN99874;17.09.2021 10:00;130.09;330.41
Janssonhaugen Vest;SN99874;17.09.2021 11:00;106.07;334.5
Janssonhaugen Vest;SN99874;17.09.2021 12:00;107.94;337.22
Janssonhaugen Vest;SN99874;17.09.2021 13:00;102.92;335.51
Janssonhaugen Vest;SN99874;17.09.2021 14:00;64.46;335.59
Janssonhaugen Vest;SN99874;17.09.2021 15:00;83.9;337.15
Janssonhaugen Vest;SN99874;17.09.2021 16:00;32.83;334.77
Janssonhaugen Vest;SN99874;17.09.2021 17:00;15.54;333.62
Janssonhaugen Vest;SN99874;17.09.2021 18:00;6.45;332.38
Janssonhaugen Vest;SN99874;17.09.2021 19:00;0;330.63
Janssonhaugen Vest;SN99874;17.09.2021 20:00;0;330.43
Janssonhaugen Vest;SN99874;17.09.2021 21:00;0;330.57
Janssonhaugen Vest;SN99874;17.09.2021 22:00;0;329.86
Janssonhaugen Vest;SN99874;17.09.2021 23:00;0;329.01
Janssonhaugen Vest;SN99874;18.09.2021 00:00;0;323.13
Janssonhaugen Vest;SN99874;18.09.2021 01:00;0;323.8
Janssonhaugen Vest;SN99874;18.09.2021 02:00;0;323.45
Janssonhaugen Vest;SN99874;18.09.2021 03:00;0;327.5
Janssonhaugen Vest;SN99874;18.09.2021 04:00;0;320.88
Janssonhaugen Vest;SN99874;18.09.2021 05:00;0.57;320.6
Janssonhaugen Vest;SN99874;18.09.2021 06:00;14.22;320.48
Janssonhaugen Vest;SN99874;18.09.2021 07:00;27.67;318.37
Janssonhaugen Vest;SN99874;18.09.2021 08:00;47.31;317.18
Janssonhaugen Vest;SN99874;18.09.2021 09:00;83.96;318.97
Janssonhaugen Vest;SN99874;18.09.2021 10:00;125.09;321.25
Janssonhaugen Vest;SN99874;18.09.2021 11:00;183.14;324.9
Janssonhaugen Vest;SN99874;18.09.2021 12:00;117.82;325.22
Janssonhaugen Vest;SN99874;18.09.2021 13:00;62.47;325.61
Janssonhaugen Vest;SN99874;18.09.2021 14:00;37.83;328.06
Janssonhaugen Vest;SN99874;18.09.2021 15:00;39.49;330.23
Janssonhaugen Vest;SN99874;18.09.2021 16:00;17.59;330.89
Janssonhaugen Vest;SN99874;18.09.2021 17:00;6.25;334.74
Janssonhaugen Vest;SN99874;18.09.2021 18:00;22.07;336.01
Janssonhaugen Vest;SN99874;18.09.2021 19:00;4.17;336.77
Janssonhaugen Vest;SN99874;18.09.2021 20:00;0;337.4
Janssonhaugen Vest;SN99874;18.09.2021 21:00;0;337.66
Janssonhaugen Vest;SN99874;18.09.2021 22:00;0;338.12
Janssonhaugen Vest;SN99874;18.09.2021 23:00;0;337.4
Janssonhaugen Vest;SN99874;19.09.2021 00:00;0;337.25
Janssonhaugen Vest;SN99874;19.09.2021 01:00;0;337.35
Janssonhaugen Vest;SN99874;19.09.2021 02:00;0;338.62
Janssonhaugen Vest;SN99874;19.09.2021 03:00;0;338.25
Janssonhaugen Vest;SN99874;19.09.2021 04:00;0;338.91
Janssonhaugen Vest;SN99874;19.09.2021 05:00;0;337.62
Janssonhaugen Vest;SN99874;19.09.2021 06:00;4.23;337.42
Janssonhaugen Vest;SN99874;19.09.2021 07:00;30.17;337.91
Janssonhaugen Vest;SN99874;19.09.2021 08:00;93.13;342
Janssonhaugen Vest;SN99874;19.09.2021 09:00;147.31;345.65
Janssonhaugen Vest;SN99874;19.09.2021 10:00;181.73;349.52
Janssonhaugen Vest;SN99874;19.09.2021 11:00;213.71;350.91
Janssonhaugen Vest;SN99874;19.09.2021 12:00;72.72;342.4
Janssonhaugen Vest;SN99874;19.09.2021 13:00;57.65;336.26
Janssonhaugen Vest;SN99874;19.09.2021 14:00;171.71;338.96
Janssonhaugen Vest;SN99874;19.09.2021 15:00;71.78;337.06
Janssonhaugen Vest;SN99874;19.09.2021 16:00;17.63;332.3
Janssonhaugen Vest;SN99874;19.09.2021 17:00;13.6;329.92
Janssonhaugen Vest;SN99874;19.09.2021 18:00;4.65;327.36
Janssonhaugen Vest;SN99874;19.09.2021 19:00;0.72;323.76
Janssonhaugen Vest;SN99874;19.09.2021 20:00;0;322.63
